TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"3006659","YuGiOh","King of Games: Yugi's Legendary Decks","Mirror Force (B)","","YGLD-ENB33","Ultra Rare","Lightly Played 1st Edition","0.96","","2.1500","0.8400","0","0","0.7200",""
"3006390","YuGiOh","King of Games: Yugi's Legendary Decks","Right Arm of the Forbidden One","","YGLD-ENA20","Ultra Rare","Moderately Played 1st Edition","3.35","","5.2100","3.9000","0","0","2.6400",""
"3006380","YuGiOh","King of Games: Yugi's Legendary Decks","Right Leg of the Forbidden One","","YGLD-ENA18","Ultra Rare","Moderately Played 1st Edition","3.20","","4.9800","2.9900","0","0","2.9400",""
"3006579","YuGiOh","King of Games: Yugi's Legendary Decks","Swords of Revealing Light (B)","","YGLD-ENB17","Ultra Rare","Lightly Played 1st Edition","0.47","","1.5600","0.2500","0","0","0.3700",""
"3007174","YuGiOh","King of Games: Yugi's Legendary Decks","Token: Yami Yugi","","YGLD-ENTKN","Ultra Rare","Moderately Played Limited","0.50","","1.9400","0.6300","0","0","0.5200",""
"5043564","YuGiOh","King's Court","Unexpected Dai","","KICO-EN055","Rare","Lightly Played 1st Edition","0.19","0.39","1.4700","0.1600","0","0","0.1500",""
"563321","YuGiOh","Labyrinth of Nightmare","Card of Safe Return","","LON-029","Ultra Rare","Heavily Played Unlimited","1.17","","2.0300","0.7200","0","0","1.8300",""
"579758","YuGiOh","Labyrinth of Nightmare","Dark Spirit of the Silent","","LON-079","Super Rare","Moderately Played Unlimited","0.59","","1.7000","0.3900","0","0","0.7800",""
"563360","YuGiOh","Labyrinth of Nightmare","Jar of Greed","","LON-047","Super Rare","Heavily Played Unlimited","4.71","","5.3100","4.0000","0","0","5.3800",""
"263514","YuGiOh","Legacy of Darkness","Exiled Force","","LOD-023","Super Rare","Near Mint Unlimited","3.40","","4.9900","3.0000","0","0","2.9200",""
"7891077","YuGiOh","Legacy of Destruction","Blessing of the Voiceless Voice","","LEDE-EN062","Super Rare","Near Mint 1st Edition","0.21","0.20","1.3200","0.0100","1","0","0.1000",""
"7890872","YuGiOh","Legacy of Destruction","Fishborg Harpooner","","LEDE-EN032","Super Rare","Near Mint 1st Edition","0.37","0.38","1.4600","0.1500","1","0","0.3400",""
"7890797","YuGiOh","Legacy of Destruction","Gold Pride - Eliminator","","LEDE-EN020","Super Rare","Near Mint 1st Edition","0.20","0.20","1.4100","0.1000","0","0","0.1700",""
"7890922","YuGiOh","Legacy of Destruction","Gold Pride - Eradicator","","LEDE-EN041","Ultra Rare","Near Mint 1st Edition","0.53","0.50","1.5600","0.2500","0","0","0.4900",""
"7891117","YuGiOh","Legacy of Destruction","Metaltronus","","LEDE-EN069","Super Rare","Near Mint 1st Edition","0.20","0.21","1.3600","0.0500","1","0","0.1000",""
"7891162","YuGiOh","Legacy of Destruction","Mirage Mirror Force","","LEDE-EN078","Super Rare","Near Mint 1st Edition","0.21","0.18","1.3500","0.0400","1","0","0.2100",""
"7891202","YuGiOh","Legacy of Destruction","Multi-Universe","","LEDE-EN086","Super Rare","Near Mint 1st Edition","0.14","0.14","1.3500","0.0400","0","0","0.1400",""
"7891177","YuGiOh","Legacy of Destruction","Pyrite Knight","","LEDE-EN081","Super Rare","Near Mint 1st Edition","0.18","0.14","1.3600","0.0500","1","0","0.1800",""
"7890982","YuGiOh","Legacy of Destruction","Ragnaraika Chain Coils","","LEDE-EN049","Super Rare","Near Mint 1st Edition","0.35","0.25","1.4600","0.1500","2","0","0.2500",""
"7890917","YuGiOh","Legacy of Destruction","Sangenpai Transcendent Dragion","","LEDE-EN040","Super Rare","Near Mint 1st Edition","0.20","0.19","1.4100","0.1000","0","0","0.1900",""
"7891227","YuGiOh","Legacy of Destruction","Shaman of the Ashened City","","LEDE-EN090","Super Rare","Near Mint 1st Edition","0.31","0.24","1.4600","0.1500","0","0","0.2300",""
"7890687","YuGiOh","Legacy of Destruction","Silent Magician Zero","","LEDE-EN003","Secret Rare","Near Mint 1st Edition","2.26","6.97","2.7600","1.4500","0","0","2.2300",""
"7890677","YuGiOh","Legacy of Destruction","Silent Swordsman Zero","","LEDE-EN002","Ultra Rare","Near Mint 1st Edition","0.73","0.78","1.5600","0.2500","0","0","0.8100",""
"7890777","YuGiOh","Legacy of Destruction","Tenpai Dragon Paidra","","LEDE-EN016","Super Rare","Near Mint 1st Edition","2.04","3.96","3.0200","1.7100","0","0","1.9500",""
"7895554","YuGiOh","Legacy of Destruction","Token: Dr. Crowler and Ancient Gear Golem","","TKN5-EN002","Super Rare","Near Mint Unlimited","1.34","","3.8700","2.5600","0","0","1.3500",""
"7895574","YuGiOh","Legacy of Destruction","Token: Shay and Raidraptor - Ultimate Falcon","","TKN5-EN004","Super Rare","Near Mint Unlimited","0.84","","2.0600","0.7500","0","0","0.7500",""
"7895579","YuGiOh","Legacy of Destruction","Token: Yugi Muto and Silent Magician and Silent Swordsman","","TKN5-EN005","Super Rare","Near Mint Unlimited","11.54","","12.5300","11.5400","0","0","8.3500",""
"7895573","YuGiOh","Legacy of Destruction","Token: Zuzu and Bloom Diva the Melodious Choir","","TKN5-EN003","Super Rare","Damaged Unlimited","0.70","","","","0","0","0.7000",""
"7891237","YuGiOh","Legacy of Destruction","Veidos the Dragon of Endless Darkness","","LEDE-EN092","Ultra Rare","Near Mint 1st Edition","0.89","0.91","2.0400","0.7300","0","0","0.8800",""
"1165212","YuGiOh","Legacy of the Valiant","Rainbow Kuriboh","","LVAL-EN004","Secret Rare","Lightly Played 1st Edition","3.98","","8.9800","7.9900","0","0","4.0000",""
"7016324","YuGiOh","Legend of Blue Eyes White Dragon (25th Anniversary Edition)","Dark Hole","","LOB-EN052","Super Rare","Lightly Played Unlimited","0.61","","1.8900","0.5800","0","0","0.4400",""
"1165797","YuGiOh","Legendary Collection 1","Dark Magician","","LC01-EN005","Ultra Rare","Lightly Played Limited","0.57","0.50","1.5100","0.2000","0","0","0.6000",""
"1165776","YuGiOh","Legendary Collection 1","Obelisk the Tormentor","","LC01-EN001","Ultra Rare","Near Mint Limited","1.14","0.72","2.0300","0.7200","0","0","0.5300",""
"1165782","YuGiOh","Legendary Collection 1","Slifer the Sky Dragon","","LC01-EN002","Ultra Rare","Lightly Played Limited","0.65","","1.8200","0.5100","0","0","0.3700",""
"1165786","YuGiOh","Legendary Collection 1","The Winged Dragon of Ra","","LC01-EN003","Ultra Rare","Near Mint Limited","1.20","1.19","1.9000","0.5900","0","0","1.4000",""
"1165787","YuGiOh","Legendary Collection 1","The Winged Dragon of Ra","","LC01-EN003","Ultra Rare","Lightly Played Limited","1.17","1.98","1.9500","0.6400","0","0","0.8500",""
"515907","YuGiOh","Legendary Collection 2","Card Ejector","","LCGX-EN032","Super Rare","Near Mint Unlimited","0.38","","1.5500","0.2400","0","0","0.2500",""
"571752","YuGiOh","Legendary Collection 2","Crystal Beacon","","LCGX-EN163","Rare","Lightly Played Unlimited","","","1.4000","0.0900","1","0","0.0800",""
"571761","YuGiOh","Legendary Collection 2","Crystal Pair","","LCGX-EN172","Common","Lightly Played Unlimited","","","1.6600","0.3500","1","0","0.2400",""
"571799","YuGiOh","Legendary Collection 2","Destiny HERO - Blade Master","","LCGX-EN129","Common","Lightly Played Unlimited","0.14","","2.0100","0.7000","1","0","0.2500",""
"571800","YuGiOh","Legendary Collection 2","Destiny HERO - Captain Tenacious","","LCGX-EN123","Common","Lightly Played Unlimited","0.13","","1.4300","0.1200","1","0","0.2600",""
"515971","YuGiOh","Legendary Collection 2","Destiny HERO - Diamond Dude","","LCGX-EN124","Super Rare","Near Mint Unlimited","0.46","","1.5600","0.2500","0","0","0.3300",""
"515972","YuGiOh","Legendary Collection 2","Destiny HERO - Disk Commander","","LCGX-EN133","Secret Rare","Near Mint Unlimited","0.78","","2.0100","0.7000","0","0","0.7000",""
"571807","YuGiOh","Legendary Collection 2","Destiny HERO - Doom Lord","","LCGX-EN122","Common","Lightly Played Unlimited","0.40","","1.5600","0.2500","1","0","0.3400",""
"571808","YuGiOh","Legendary Collection 2","Destiny HERO - Double Dude","","LCGX-EN126","Common","Lightly Played Unlimited","0.28","","1.5400","0.2300","1","0","0.6100",""
"571811","YuGiOh","Legendary Collection 2","Destiny HERO - Dunker","","LCGX-EN135","Common","Lightly Played Unlimited","0.62","","1.5500","0.2400","1","0","0.4800",""
"571813","YuGiOh","Legendary Collection 2","Destiny HERO - Malicious","","LCGX-EN132","Common","Lightly Played Unlimited","0.36","","2.0100","0.7000","0","0","0.2900",""
"571832","YuGiOh","Legendary Collection 2","Elemental HERO Clayman","","LCGX-EN005","Common","Lightly Played Unlimited","0.46","","1.5900","0.0900","0","0","0.4500",""
"516001","YuGiOh","Legendary Collection 2","Elemental HERO Darkbright","","LCGX-EN063","Super Rare","Near Mint Unlimited","2.23","","2.7900","1.4800","0","0","1.0200",""
"516003","YuGiOh","Legendary Collection 2","Elemental HERO Electrum","","LCGX-EN052","Ultra Rare","Near Mint Unlimited","2.87","","4.9800","3.4900","0","0","2.4900",""
"571850","YuGiOh","Legendary Collection 2","Elemental HERO Necroid Shaman","","LCGX-EN056","Common","Lightly Played Unlimited","0.54","","1.8000","0.4900","1","0","0.4100",""
"516018","YuGiOh","Legendary Collection 2","Elemental HERO Necroshade","","LCGX-EN015","Rare","Near Mint Unlimited","0.55","","1.6300","0.3200","1","0","0.4200",""
"571852","YuGiOh","Legendary Collection 2","Elemental HERO Neos","","LCGX-EN008","Common","Lightly Played Unlimited","0.15","","1.6100","0.3000","0","0","0.0700",""
"516020","YuGiOh","Legendary Collection 2","Elemental HERO Neos Alius","","LCGX-EN028","Secret Rare","Near Mint Unlimited","1.65","29.98","2.8100","1.5000","0","0","1.8200",""
"516030","YuGiOh","Legendary Collection 2","Elemental HERO Sparkman (Alternate Art)","","LCGX-EN007","Secret Rare","Near Mint Unlimited","8.27","","7.9900","7.0000","0","0","8.2500",""
"571866","YuGiOh","Legendary Collection 2","Elemental HERO Stratos","","LCGX-EN024","Common","Lightly Played Unlimited","2.71","","52.9800","49.9900","0","0","2.5600",""
"571872","YuGiOh","Legendary Collection 2","Elemental HERO Wildedge","","LCGX-EN049","Common","Lightly Played Unlimited","1.23","","2.6400","1.3300","1","0","1.0600",""
"516599","YuGiOh","Legendary Collection 2","Elemental HERO Woodsman","","LCGX-EN034","Super Rare","Near Mint 1st Edition","1.57","","2.0900","0.7800","0","0","1.2900",""
"516050","YuGiOh","Legendary Collection 2","Evil HERO Malicious Edge","","LCGX-EN029","Secret Rare","Near Mint Unlimited","9.78","","10.5000","9.0000","0","0","9.8800",""
"516051","YuGiOh","Legendary Collection 2","Evil HERO Malicious Fiend","","LCGX-EN072","Super Rare","Near Mint Unlimited","1.44","","2.1100","0.8000","1","0","1.2600",""
"571886","YuGiOh","Legendary Collection 2","Fake Hero","","LCGX-EN093","Rare","Lightly Played Unlimited","0.21","","1.4800","0.1700","0","0","0.2300",""
"516058","YuGiOh","Legendary Collection 2","Future Fusion","","LCGX-EN186","Ultra Rare","Near Mint Unlimited","3.01","","4.2000","2.8900","0","0","2.9200",""
"516617","YuGiOh","Legendary Collection 2","Gallis the Star Beast","","LCGX-EN041","Secret Rare","Near Mint 1st Edition","2.58","","3.8000","2.4900","0","0","3.3000",""
"516618","YuGiOh","Legendary Collection 2","Garoth, Lightsworn Warrior","","LCGX-EN246","Ultra Rare","Near Mint 1st Edition","1.17","","2.2600","0.9500","0","0","0.9800",""
"571895","YuGiOh","Legendary Collection 2","Gladiator Beast Andal","","LCGX-EN223","Common","Lightly Played Unlimited","0.77","","1.4600","0.1500","0","0","0.6900",""
"571919","YuGiOh","Legendary Collection 2","Hero Counterattack","","LCGX-EN118","Common","Lightly Played Unlimited","","","1.4100","0.1000","1","0","0.1000",""
"516089","YuGiOh","Legendary Collection 2","Hero Kid","","LCGX-EN016","Common","Near Mint Unlimited","1.55","1.47","1.7400","0.4300","1","0","1.3600",""
"571922","YuGiOh","Legendary Collection 2","Hero Kid","","LCGX-EN016","Common","Lightly Played Unlimited","0.32","","1.6300","0.3200","2","0","0.4000",""
"571926","YuGiOh","Legendary Collection 2","Hero Spirit","","LCGX-EN117","Common","Lightly Played Unlimited","0.29","","1.6100","0.3000","2","0","0.2400",""
"571929","YuGiOh","Legendary Collection 2","Ice Master","","LCGX-EN202","Common","Lightly Played Unlimited","0.47","","1.8900","0.5800","0","0","0.3900",""
"580148","YuGiOh","Legendary Collection 2","Judgment Dragon","","LCGX-EN249","Common","Moderately Played Unlimited","0.90","","2.2400","0.9300","0","0","0.8200",""
"516103","YuGiOh","Legendary Collection 2","Kid Guard","","LCGX-EN114","Ultra Rare","Near Mint Unlimited","0.31","","1.5600","0.2500","1","0","0.6400",""
"516111","YuGiOh","Legendary Collection 2","Miracle Fusion","","LCGX-EN078","Ultra Rare","Near Mint Unlimited","8.28","17.99","5.5000","5.5000","0","0","8.2400",""
"571949","YuGiOh","Legendary Collection 2","Neos Force","","LCGX-EN096","Common","Lightly Played Unlimited","","","1.4000","0.0900","1","0","0.1600",""
"516138","YuGiOh","Legendary Collection 2","Rainbow Neos","","LCGX-EN074","Super Rare","Near Mint Unlimited","2.36","","3.8100","2.5000","0","0","2.2400",""
"571971","YuGiOh","Legendary Collection 2","Rainbow Neos","","LCGX-EN074","Super Rare","Lightly Played Unlimited","3.78","","3.3000","1.9900","0","0","2.1800",""
"670544","YuGiOh","Legendary Collection 2","Raviel, Lord of Phantasms","","LC02-EN003","Ultra Rare","Lightly Played Limited","0.43","","1.5600","0.0600","0","0","0.4700",""
"571979","YuGiOh","Legendary Collection 2","Skyscraper","","LCGX-EN082","Common","Lightly Played Unlimited","0.32","","","","1","0","0.3000",""
"516714","YuGiOh","Legendary Collection 2","Test Tiger","","LCGX-EN242","Secret Rare","Near Mint 1st Edition","10.13","","23.9900","23.9900","0","0","12.6500",""
"571991","YuGiOh","Legendary Collection 2","The Six Samurai - Irou","","LCGX-EN232","Common","Lightly Played Unlimited","0.39","","1.7600","0.4500","0","0","0.3900",""
"547354","YuGiOh","Legendary Collection 2","The Six Samurai - Zanji","","LCGX-EN231","Common","Moderately Played 1st Edition","0.51","","2.0900","0.7800","1","0","0.3800",""
"571997","YuGiOh","Legendary Collection 2","Thunder King Rai-Oh","","LCGX-EN203","Common","Lightly Played Unlimited","4.21","","9.9500","9.9500","0","0","3.7100",""
"571998","YuGiOh","Legendary Collection 2","Transcendent Wings","","LCGX-EN079","Common","Lightly Played Unlimited","","","1.6000","0.2900","1","0","0.2600",""
"572004","YuGiOh","Legendary Collection 2","Winged Kuriboh","","LCGX-EN009","Common","Lightly Played Unlimited","","","1.4100","0.1000","1","0","0.0300",""
"1051642","YuGiOh","Legendary Collection 3: Yugi's World","Dark Sage","","LCYW-EN027","Common","Lightly Played Unlimited","5.26","","5.7000","5.7000","0","0","5.4800",""
"1050626","YuGiOh","Legendary Collection 3: Yugi's World","Dedication through Light and Darkness","","LCYW-EN069","Secret Rare","Moderately Played 1st Edition","3.25","","11.5500","5.5600","0","0","3.5000",""
"1052373","YuGiOh","Legendary Collection 3: Yugi's World","Giant Rat","","LCYW-EN232","Secret Rare","Moderately Played Unlimited","4.34","","5.3100","4.0000","0","0","4.5600",""
"1052008","YuGiOh","Legendary Collection 3: Yugi's World","Heavy Storm","","LCYW-EN061","Ultra Rare","Lightly Played Unlimited","5.02","4.65","5.3100","4.0000","0","0","4.9800",""
"1052134","YuGiOh","Legendary Collection 3: Yugi's World","Kycoo the Ghost Destroyer","","LCYW-EN242","Secret Rare","Moderately Played Unlimited","4.98","","","","0","0","3.4700",""
"1051628","YuGiOh","Legendary Collection 3: Yugi's World","Magic Jammer","","LCYW-EN153","Secret Rare","Lightly Played Unlimited","1.83","","3.0300","1.7200","0","0","1.9100",""
"1052023","YuGiOh","Legendary Collection 3: Yugi's World","Morphing Jar","","LCYW-EN121","Ultra Rare","Lightly Played Unlimited","5.17","","5.9900","5.0000","0","0","4.5200",""
"1052360","YuGiOh","Legendary Collection 3: Yugi's World","Phoenix Wing Wind Blast","","LCYW-EN298","Secret Rare","Moderately Played Unlimited","2.31","","4.2700","2.9600","0","0","2.6300",""
"1057889","YuGiOh","Legendary Collection 3: Yugi's World","Token: Kuriboh (Pink)","","LC03-EN006","Ultra Rare","Near Mint Limited","0.72","0.99","1.7100","0.4000","0","0","0.5900",""
"1135821","YuGiOh","Legendary Collection 4: Joey's World","B. Skull Dragon","","LCJW-EN054","Rare","Lightly Played 1st Edition","0.75","","1.9600","0.6500","0","0","0.8000",""
"1136942","YuGiOh","Legendary Collection 4: Joey's World","Fiend Skull Dragon","","LCJW-EN240","Rare","Moderately Played 1st Edition","0.72","","4.4700","0.5900","0","0","0.7200",""
"1136001","YuGiOh","Legendary Collection 4: Joey's World","Harpie Lady 1","","LCJW-EN090","Super Rare","Lightly Played 1st Edition","0.95","","1.8800","0.5700","1","0","0.7900",""
"1136011","YuGiOh","Legendary Collection 4: Joey's World","Harpie Lady 3","","LCJW-EN092","Super Rare","Lightly Played 1st Edition","0.59","","1.6800","0.3700","0","0","0.3800",""
"1135656","YuGiOh","Legendary Collection 4: Joey's World","Jinzo","","LCJW-EN023","Rare","Lightly Played 1st Edition","0.66","","1.6600","0.3500","0","0","0.6400",""
"1136201","YuGiOh","Legendary Collection 4: Joey's World","Mirror Force","","LCJW-EN130","Secret Rare","Lightly Played 1st Edition","4.45","","5.0000","5.0000","0","0","3.9600",""
"1136396","YuGiOh","Legendary Collection 4: Joey's World","Pot of Avarice","","LCJW-EN290","Secret Rare","Lightly Played 1st Edition","5.04","","5.0000","5.0000","0","0","4.2100",""
"1135695","YuGiOh","Legendary Collection 4: Joey's World","Red-Eyes Black Metal Dragon","","LCJW-EN031","Common","Near Mint 1st Edition","5.65","","19.9800","17.9900","0","0","5.1800",""
"1136106","YuGiOh","Legendary Collection 4: Joey's World","Trap Jammer","","LCJW-EN111","Secret Rare","Lightly Played 1st Edition","0.70","","1.6600","0.3500","0","0","0.7200",""
"1269151","YuGiOh","Legendary Collection 5D's","Meklord Astro Mekanikle","","LC5D-EN161","Secret Rare","Near Mint 1st Edition","0.86","","2.0500","0.7400","0","0","0.7700",""
"3612460","YuGiOh","Legendary Collection Kaiba","Blue-Eyes Twin Burst Dragon","","LCKC-EN058","Ultra Rare","Near Mint 1st Edition","2.47","14.95","2.2300","0.9200","0","0","2.1900",""
"3612455","YuGiOh","Legendary Collection Kaiba","Blue-Eyes Ultimate Dragon","","LCKC-EN057","Secret Rare","Near Mint 1st Edition","4.21","9.85","4.4600","3.1500","0","0","3.8200",""
"3613403","YuGiOh","Legendary Collection Kaiba","Blue-Eyes White Dragon (Version 2)","","LCKC-EN001","Ultra Rare","Near Mint 1st Edition","34.77","99.99","84.9600","84.9600","0","0","16.9000",""
"3612260","YuGiOh","Legendary Collection Kaiba","Dragon Spirit of White","","LCKC-EN018","Secret Rare","Near Mint 1st Edition","0.92","1.75","1.8900","0.5800","0","0","1.0000",""
"3612232","YuGiOh","Legendary Collection Kaiba","Maiden with Eyes of Blue","","LCKC-EN012","Secret Rare","Moderately Played 1st Edition","1.41","","2.3100","1.0000","1","0","1.2300",""
"3612325","YuGiOh","Legendary Collection Kaiba","Majesty with Eyes of Blue","","LCKC-EN031","Secret Rare","Near Mint 1st Edition","1.07","","1.9000","0.5900","0","0","1.0600",""
